Id,Dwelling Type,Lot Frontage,Lot Area,Land Contour,Neighborhood,Location Condition,Overall Quality,Overall Cond,Year Built,Masonry/Veneer Area,Basement Finished Area,Basement Unfinished Area,1st Floor Area,2nd Floor Area,Total Area,Bedrooms Above Grade,Kitchen Qual,Total Rooms Above Grade,Fireplaces,Garage Finish,Garage Cars,Sale Condition,Sale Price,Porch Area,Full Bathrooms,Half Bathrooms,Bathrooms,Pool,Extra Kitchens,Baths per Bedroom,dt_1-1/2 STORY ALL AGES,dt_1-STORY 1945 & OLDER,dt_1-STORY PUD,dt_2 FAMILY CONVERSION,dt_2-1/2 STORY ALL AGES,dt_2-STORY 1945 & OLDER,dt_2-STORY 1946 & NEWER,dt_2-STORY PUD,dt_DUPLEX,dt_SPLIT FOYER,dt_SPLIT OR MULTI-LEVEL,lc_Banked,lc_Depression,lc_Hillside,nh_Bloomington Heights,nh_Bluestem,nh_Briardale,nh_Brookside,nh_Clear Creek,nh_College Creek,nh_Crawford,nh_Edwards,nh_Gilbert,nh_Iowa DOT and Rail Road,nh_Meadow Village,nh_Mitchell,nh_Northpark Villa,nh_Northridge,nh_Northridge Heights,nh_Northwest Ames,nh_Old Town,nh_Sawyer,nh_Sawyer West,nh_Somerset,nh_South & West of Iowa State,nh_Stone Brook,nh_Timberland,nh_Veenker,locc_Adjacent Arterial St,locc_Adjacent Feeder St,locc_Adjacent Pos Feature,locc_Adjacent Railroad,locc_Near Pos Feature,locc_Near Railroad,sc_Abnormal Sale,sc_Allocation,sc_Home not complete,sc_Sale within Family,gf_Finished,gf_Rough Finished,gf_Unfinished,Kitchen Quality Num
1284,DUPLEX,94,9400,Depression,Mitchell,Normal,6,5,1971,0,0,912,912,912,1824,4,Average,8,0,No Garage,0,Normal Sale,139000,128,2,2,3,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1285,1-1/2 STORY ALL AGES,50,9638,Level,South & West of Iowa State,Adjacent Feeder St,6,7,1919,0,0,804,1699,748,2447,4,Good,10,1,Unfinished,1,Normal Sale,169000,430,2,0,2,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
1286,1-1/2 STORY ALL AGES,50,6000,Level,Brookside,Normal,6,6,1939,0,0,780,825,587,1412,4,Average,6,1,Unfinished,1,Normal Sale,132500,45,1,0,1,0,0,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1287,1-STORY 1946 & NEWER,0,9790,Level,Northwest Ames,Adjacent Feeder St,6,5,1963,451,569,678,1328,0,1328,3,Average,6,2,Unfinished,2,Normal Sale,143000,26,2,1,2.5,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
1288,1-STORY 1946 & NEWER,0,36500,Depression,Clear Creek,Normal,5,5,1964,621,812,812,1582,0,1582,4,Average,7,0,Unfinished,2,Normal Sale,190000,366,2,1,2.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1289,1-STORY PUD,40,5664,Level,Stone Brook,Normal,8,5,2000,0,1158,343,1659,0,1659,2,Excellent,5,1,Finished,2,Normal Sale,278000,271,3,0,3,0,0,1.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
1290,2-STORY 1946 & NEWER,86,11065,Level,Northridge Heights,Normal,8,5,2006,788,0,1085,1120,850,1970,3,Excellent,8,1,Finished,3,Home was not completed when last assessed (associated with New Homes),281000,251,2,1,2.5,0,0,0.666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4
1291,SPLIT OR MULTI-LEVEL,0,14112,Level,North Ames,Normal,5,7,1964,86,1014,138,1152,0,1152,3,Average,6,1,Rough Finished,2,Normal Sale,180500,227,2,0,2,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
1292,2-STORY PUD,21,1680,Level,Briardale,Normal,5,7,1972,268,231,399,630,672,1302,3,Average,6,0,Unfinished,1,Normal Sale,119500,185,2,1,2.5,0,0,0.666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1293,2-STORY 1945 & OLDER,60,6600,Level,Old Town,Normal,5,4,1892,0,0,994,1378,994,2372,4,Average,11,0,Rough Finished,1,Normal Sale,107500,287,2,0,2,0,1,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
1294,2-STORY 1946 & NEWER,78,10140,Level,Northwest Ames,Normal,7,5,1976,0,194,638,832,832,1664,4,Average,8,1,Rough Finished,2,Normal Sale,162900,287,2,1,2.5,0,0,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
1295,1-STORY 1946 & NEWER,60,8172,Level,Edwards,Normal,5,7,1955,0,167,697,864,0,864,2,Average,5,0,Unfinished,2,Normal Sale,115000,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1296,1-STORY 1946 & NEWER,70,8400,Level,North Ames,Adjacent Feeder St,5,5,1968,168,1016,36,1052,0,1052,3,Average,5,0,Rough Finished,1,Normal Sale,138500,356,2,1,2.5,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
1297,1-STORY 1946 & NEWER,80,8700,Level,North Ames,Normal,5,6,1963,148,776,344,1128,0,1128,3,Average,6,0,Rough Finished,2,Normal Sale,155000,335,3,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
1300,1-STORY 1946 & NEWER,75,7500,Level,North Ames,Normal,5,7,1959,0,340,0,1246,0,1246,3,Good,6,0,Rough Finished,1,Normal Sale,154000,218,2,1,2.5,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
1301,2-STORY 1946 & NEWER,0,10762,Level,Gilbert,Normal,7,5,1999,344,694,284,1005,978,1983,3,Good,9,1,Finished,2,Normal Sale,225000,0,2,1,2.5,0,0,0.666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
1302,2-STORY 1945 & OLDER,0,7500,Banked,Crawford,Normal,6,7,1942,0,547,224,753,741,1494,3,Good,7,2,Unfinished,1,Normal Sale,177500,224,1,0,1,0,0,0.333333333,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
1303,2-STORY 1946 & NEWER,92,10120,Level,Northridge,Normal,8,5,1994,391,740,425,1203,1323,2526,4,Good,8,1,Rough Finished,3,Normal Sale,290000,387,3,1,3.5,0,0,0.75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
1304,1-STORY 1946 & NEWER,73,8688,Level,Somerset,Normal,7,5,2005,228,0,1616,1616,0,1616,3,Good,7,0,Rough Finished,3,Normal Sale,232000,267,2,0,2,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
1305,2-STORY PUD,32,3363,Level,Edwards,Normal,7,5,2004,117,0,976,976,732,1708,3,Good,7,0,Unfinished,2,Normal Sale,130000,40,2,0,2,0,0,0.666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
1306,1-STORY 1946 & NEWER,108,13173,Level,Northridge Heights,Normal,9,5,2006,300,1572,80,1652,0,1652,2,Excellent,6,2,Finished,2,Normal Sale,325000,506,3,0,3,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
1307,1-STORY PUD,48,6955,Level,Northridge Heights,Normal,7,5,2005,94,0,1368,1368,0,1368,2,Good,6,1,Rough Finished,2,Home was not completed when last assessed (associated with New Homes),202500,167,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3
1308,1-STORY 1946 & NEWER,60,8072,Level,College Creek,Normal,5,5,1994,0,746,244,990,0,990,3,Average,5,0,Unfinished,2,Normal Sale,138000,64,2,0,2,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1309,1-STORY 1946 & NEWER,100,12000,Level,Old Town,Normal,5,7,1948,0,144,172,1122,0,1122,2,Good,6,0,Unfinished,2,Normal Sale,147000,36,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
1310,1-STORY 1946 & NEWER,0,7153,Level,Sawyer West,Normal,6,5,1991,88,1200,78,1294,0,1294,3,Good,6,0,Rough Finished,2,Normal Sale,179200,163,3,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
1311,1-STORY 1946 & NEWER,100,17500,Level,Crawford,Adjacent Pos Feature,7,8,1959,0,1406,496,1902,0,1902,3,Excellent,7,2,Finished,2,Normal Sale,335000,369,3,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4
1312,1-STORY 1946 & NEWER,68,8814,Level,College Creek,Normal,7,5,2005,80,925,349,1274,0,1274,3,Good,6,0,Rough Finished,2,Home was not completed when last assessed (associated with New Homes),203000,362,3,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3
1313,2-STORY 1946 & NEWER,0,9572,Level,Northridge,Normal,8,5,1990,336,482,971,1453,1357,2810,4,Good,9,1,Rough Finished,2,Normal Sale,302000,500,2,1,2.5,0,0,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
1314,2-STORY 1946 & NEWER,108,14774,Level,Northridge,Normal,9,5,1999,165,0,1393,1422,1177,2599,4,Good,10,1,Finished,3,Normal Sale,333168,698,2,1,2.5,0,0,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
1315,1-STORY 1946 & NEWER,60,8190,Level,Edwards,Normal,4,6,1954,0,732,216,948,0,948,3,Average,5,1,Unfinished,1,Normal Sale,119000,36,2,0,2,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1316,2-STORY 1946 & NEWER,85,11075,Level,North Ames,Normal,6,5,1969,0,500,176,1092,1020,2112,4,Average,9,2,Unfinished,2,Normal Sale,206900,280,2,1,2.5,0,0,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1317,1-STORY 1946 & NEWER,61,10226,Level,College Creek,Normal,8,5,2008,270,0,1622,1630,0,1630,3,Excellent,8,1,Rough Finished,3,Normal Sale,295493,214,3,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
1318,1-STORY PUD,47,4230,Level,Somerset,Normal,7,5,2006,0,0,1352,1352,0,1352,2,Good,5,1,Rough Finished,2,Home was not completed when last assessed (associated with New Homes),208900,241,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3
1319,1-STORY 1946 & NEWER,0,14781,Level,College Creek,Normal,8,5,2001,178,0,1753,1787,0,1787,3,Good,7,1,Rough Finished,3,Normal Sale,275000,348,2,0,2,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
1320,1-STORY 1946 & NEWER,75,10215,Banked,Edwards,Normal,4,5,1954,132,492,372,948,0,948,3,Average,5,0,Unfinished,1,Normal Sale,111000,0,1,0,1,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1321,1-STORY 1946 & NEWER,70,8400,Level,North Ames,Normal,6,3,1957,0,189,628,1478,0,1478,3,Average,6,2,Rough Finished,2,Normal Sale,156500,330,2,1,2.5,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
1323,2-STORY 1946 & NEWER,107,10186,Level,Northridge,Normal,7,5,1992,0,674,76,1061,862,1923,3,Good,8,1,Rough Finished,2,Normal Sale,190000,279,3,1,3.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
1324,1-STORY 1945 & OLDER,50,5330,Hillside,Brookside,Normal,4,7,1940,0,280,140,708,0,708,2,Fair,5,0,No Garage,0,Normal Sale,82500,164,1,0,1,0,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1325,1-STORY 1946 & NEWER,75,9986,Level,Somerset,Normal,8,5,2006,428,0,1795,1795,0,1795,2,Good,7,1,Rough Finished,3,Home was not completed when last assessed (associated with New Homes),147000,49,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3
1326,1-STORY 1945 & OLDER,40,3636,Level,Iowa DOT and Rail Road,Normal,4,4,1922,0,0,796,796,0,796,2,Average,5,0,No Garage,0,Normal Sale,55000,100,1,0,1,0,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1327,1-STORY 1945 & OLDER,70,4270,Banked,Edwards,Normal,3,6,1931,0,544,0,774,0,774,3,Good,6,0,No Garage,0,Normal Sale,79000,286,1,0,1,0,0,0.333333333,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1328,1-STORY 1946 & NEWER,60,6600,Level,Mitchell,Normal,5,9,1982,0,641,175,816,0,816,3,Good,5,1,Unfinished,1,Normal Sale,130500,0,1,1,1.5,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
1329,1-1/2 STORY ALL AGES,60,10440,Level,Old Town,Normal,6,7,1920,0,493,1017,1584,1208,2792,5,Average,8,2,Unfinished,2,Normal Sale,256000,1027,2,0,2,0,0,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1330,2-STORY 1946 & NEWER,63,9084,Level,Gilbert,Normal,7,5,1998,0,0,935,955,677,1632,3,Average,8,1,Finished,2,Normal Sale,176500,28,2,1,2.5,0,0,0.666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1331,1-STORY 1946 & NEWER,85,10000,Level,Somerset,Normal,8,5,2006,410,0,1588,1588,0,1588,3,Good,7,1,Rough Finished,3,Normal Sale,227000,189,2,0,2,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
1332,SPLIT OR MULTI-LEVEL,55,10780,Level,College Creek,Normal,5,5,1976,0,483,428,954,0,954,3,Average,6,0,Unfinished,2,Normal Sale,132500,0,1,0,1,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1333,1-STORY 1946 & NEWER,67,8877,Level,Edwards,Normal,4,6,1938,0,690,126,816,0,816,2,Average,3,1,Unfinished,1,Normal Sale,100000,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1334,1-1/2 STORY ALL AGES,60,7200,Level,Iowa DOT and Rail Road,Normal,5,6,1938,0,0,803,803,557,1360,2,Good,6,0,Unfinished,1,Normal Sale,125500,255,1,1,1.5,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
1335,2-STORY PUD,24,2368,Level,Briardale,Normal,5,6,1970,312,765,0,765,600,1365,3,Average,7,0,Unfinished,2,Normal Sale,125000,36,1,1,1.5,0,0,0.333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1336,1-STORY 1946 & NEWER,80,9650,Level,Northwest Ames,Normal,6,5,1977,360,686,664,1334,0,1334,2,Average,6,1,Rough Finished,2,Normal Sale,167900,16,2,1,2.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
1337,DUPLEX,87,9246,Level,Northwest Ames,Adjacent Feeder St,5,5,1973,564,0,1656,1656,0,1656,4,Average,8,0,Unfinished,2,Normal Sale,135000,211,2,0,2,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
1339,2-STORY 1946 & NEWER,95,13450,Level,College Creek,Normal,7,5,2002,0,700,216,920,941,1861,3,Good,8,0,Rough Finished,2,Normal Sale,200000,237,3,1,3.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
1340,1-STORY 1946 & NEWER,120,9560,Level,College Creek,Normal,5,7,1972,0,360,504,864,0,864,3,Average,5,0,Rough Finished,1,Normal Sale,128500,0,1,0,1,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
1342,1-STORY 1946 & NEWER,66,13695,Level,Sawyer West,Adjacent Railroad,6,5,2003,0,814,300,1114,0,1114,3,Good,6,0,Unfinished,2,Normal Sale,155000,78,2,0,2,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3
1343,2-STORY 1946 & NEWER,0,9375,Level,College Creek,Normal,8,5,2002,149,0,1284,1284,885,2169,3,Good,7,1,Rough Finished,2,Normal Sale,228500,279,2,1,2.5,0,0,0.666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
1344,1-1/2 STORY ALL AGES,57,7558,Banked,Crawford,Normal,6,6,1928,0,0,896,1172,741,1913,3,Average,9,1,Unfinished,2,Normal Sale,177000,0,1,1,1.5,0,0,0.333333333,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1345,2-STORY 1946 & NEWER,85,11103,Level,College Creek,Normal,7,5,2006,0,0,728,728,728,1456,3,Good,8,1,Finished,2,Home was not completed when last assessed (associated with New Homes),155835,0,2,1,2.5,0,0,0.666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3
1346,1-STORY 1945 & OLDER,50,6000,Level,Old Town,Normal,4,4,1920,0,250,710,960,0,960,2,Fair,5,0,Unfinished,1,Normal Sale,108500,168,1,0,1,0,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1347,1-STORY 1946 & NEWER,0,20781,Level,Northwest Ames,Near Pos Feature,7,7,1968,0,297,1203,2156,0,2156,3,Average,9,1,Rough Finished,2,Normal Sale,262500,370,2,0,2,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
1348,1-STORY 1946 & NEWER,93,15306,Hillside,Timberland,Normal,8,5,2006,100,80,1652,1776,0,1776,3,Good,7,1,Finished,3,Home was not completed when last assessed (associated with New Homes),283463,0,3,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3
1349,1-STORY 1946 & NEWER,0,16196,Depression,Sawyer West,Normal,7,5,1998,0,1443,39,1494,0,1494,3,Good,5,1,Rough Finished,2,Normal Sale,215000,427,3,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
1352,2-STORY 1946 & NEWER,70,9247,Level,North Ames,Normal,6,6,1962,318,319,539,858,858,1716,4,Average,8,1,Finished,2,Normal Sale,171000,204,1,1,1.5,0,0,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1353,1-1/2 STORY ALL AGES,50,6000,Level,Brookside,Normal,6,9,1937,0,0,698,786,390,1176,2,Average,4,0,Unfinished,2,Normal Sale,134900,210,1,0,1,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
