Id,Dwelling Type,Lot Frontage,Lot Area,Land Contour,Neighborhood,Location Condition,Overall Quality,Overall Cond,Year Built,Masonry/Veneer Area,Basement Finished Area,Basement Unfinished Area,1st Floor Area,2nd Floor Area,Bedrooms Above Grade,Kitchen Qual,Total Rooms Above Grade,Fireplaces,Garage Finish,Garage Cars,Sale Condition,Sale Price,Porch Area,Full Bathrooms,Half Bathrooms,Pool,Extra Kitchens,Baths per Bedroom,dt_1-1/2 STORY ALL AGES,dt_1-STORY 1945 & OLDER,dt_1-STORY PUD,dt_2 FAMILY CONVERSION,dt_2-1/2 STORY ALL AGES,dt_2-STORY 1945 & OLDER,dt_2-STORY 1946 & NEWER,dt_2-STORY PUD,dt_DUPLEX,dt_SPLIT FOYER,dt_SPLIT OR MULTI-LEVEL,lc_Banked,lc_Depression,lc_Hillside,nh_Bloomington Heights,nh_Bluestem,nh_Briardale,nh_Brookside,nh_Clear Creek,nh_College Creek,nh_Crawford,nh_Edwards,nh_Gilbert,nh_Iowa DOT and Rail Road,nh_Meadow Village,nh_Mitchell,nh_Northpark Villa,nh_Northridge,nh_Northridge Heights,nh_Northwest Ames,nh_Old Town,nh_Sawyer,nh_Sawyer West,nh_Somerset,nh_South & West of Iowa State,nh_Stone Brook,nh_Timberland,nh_Veenker,locc_Adjacent Arterial St,locc_Adjacent Feeder St,locc_Adjacent Pos Feature,locc_Adjacent Railroad,locc_Near Pos Feature,locc_Near Railroad,sc_Abnormal Sale,sc_Allocation,sc_Home not complete,sc_Sale within Family,gf_Finished,gf_Rough Finished,gf_Unfinished
1137,1-1/2 STORY ALL AGES,80.0,9600,Level,North Ames,Normal,6,5,1950,0.0,280,752,1032,220,3,Average,6,0,Unfinished,1,"Abnormal Sale -  trade, foreclosure, short sale",119000,96,1,0,0,0,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1138,1-1/2 STORY ALL AGES,54.0,6342,Level,Sawyer,Adjacent Feeder St,5,8,1875,0.0,0,780,780,240,2,Average,6,0,No Garage,0,Normal Sale,94000,176,1,0,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1139,1-STORY 1946 & NEWER,0.0,9819,Level,Mitchell,Normal,6,5,1977,0.0,1567,0,1567,0,2,Good,5,2,Rough Finished,2,Normal Sale,196000,296,3,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1140,1-STORY 1945 & OLDER,98.0,8731,Level,Brookside,Normal,5,5,1920,0.0,645,270,1167,0,3,Average,6,1,Unfinished,2,Normal Sale,144000,342,1,0,0,0,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1141,1-STORY 1946 & NEWER,60.0,7350,Level,North Ames,Normal,5,7,1951,0.0,852,100,952,0,2,Average,4,0,Unfinished,2,"Abnormal Sale -  trade, foreclosure, short sale",139000,0,2,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1142,2-STORY 1946 & NEWER,0.0,10304,Level,Northwest Ames,Near Pos Feature,5,7,1976,44.0,381,399,1088,780,4,Good,9,1,Unfinished,2,Normal Sale,197500,544,3,1,0,0,0.75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1143,2-STORY 1946 & NEWER,77.0,9965,Level,College Creek,Normal,8,5,2006,340.0,1150,316,1466,1362,4,Good,11,1,Rough Finished,3,Home was not completed when last assessed (associated with New Homes),424870,269,4,0,0,0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1144,1-STORY 1946 & NEWER,0.0,9000,Level,Sawyer,Normal,5,3,1959,0.0,288,718,1006,0,3,Average,5,0,No Garage,0,Normal Sale,80000,24,1,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1146,1-1/2 STORY ALL AGES,52.0,6240,Level,Brookside,Normal,5,6,1928,0.0,0,1042,1042,534,3,Average,8,1,Unfinished,1,Sale between family members,149000,0,1,0,0,0,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1147,1-STORY 1946 & NEWER,0.0,11200,Level,Sawyer West,Normal,6,5,1985,85.0,1258,40,1298,0,3,Good,5,1,Unfinished,2,Normal Sale,180000,191,3,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1148,2-STORY 1945 & OLDER,75.0,12000,Banked,Crawford,Normal,7,7,1941,0.0,275,429,860,704,3,Fair,7,1,Unfinished,1,Normal Sale,174500,0,1,1,0,0,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1149,1-1/2 STORY ALL AGES,0.0,5700,Level,Old Town,Normal,7,7,1926,0.0,0,572,572,539,2,Average,5,1,Unfinished,1,Normal Sale,116900,176,1,0,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1150,2-STORY 1945 & OLDER,50.0,9000,Level,Old Town,Adjacent Arterial St,7,9,1920,0.0,624,26,832,650,3,Average,7,0,Unfinished,2,Normal Sale,143000,0,1,1,0,0,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1151,1-STORY 1946 & NEWER,57.0,8280,Level,North Ames,Normal,6,5,1950,0.0,0,932,932,0,2,Good,4,1,Unfinished,1,Normal Sale,124000,214,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1152,1-STORY 1946 & NEWER,134.0,17755,Level,Edwards,Normal,5,4,1959,132.0,176,1290,1466,0,3,Fair,6,2,Finished,2,Normal Sale,149900,240,1,1,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1153,1-STORY 1946 & NEWER,90.0,14115,Level,Crawford,Normal,6,7,1956,0.0,296,230,1811,0,2,Excellent,6,1,Finished,2,"Abnormal Sale -  trade, foreclosure, short sale",230000,280,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1154,1-STORY 1945 & OLDER,0.0,5890,Level,Iowa DOT and Rail Road,Normal,6,8,1930,0.0,538,278,816,0,2,Average,5,0,Unfinished,1,Normal Sale,120500,96,1,0,0,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1155,2-STORY 1946 & NEWER,0.0,13700,Level,North Ames,Normal,7,6,1965,288.0,454,410,902,918,4,Good,8,2,Unfinished,2,Normal Sale,201800,417,1,2,0,0,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1156,1-STORY 1946 & NEWER,90.0,10768,Level,Veenker,Normal,5,8,1976,0.0,1157,280,1437,0,3,Good,6,1,Rough Finished,2,Normal Sale,218000,201,3,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1157,SPLIT OR MULTI-LEVEL,85.0,9350,Level,North Ames,Normal,5,8,1965,0.0,633,586,1265,0,3,Good,6,1,Rough Finished,2,Normal Sale,179900,188,2,1,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1158,1-STORY PUD,34.0,5001,Level,Northridge Heights,Normal,7,5,2007,166.0,904,410,1314,0,2,Good,6,1,Rough Finished,2,Normal Sale,230000,234,3,0,0,0,1.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1159,1-STORY 1946 & NEWER,92.0,11932,Level,Somerset,Adjacent Feeder St,8,5,2007,186.0,0,1580,1580,0,3,Good,7,0,Rough Finished,3,Home was not completed when last assessed (associated with New Homes),235128,24,2,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1160,2-STORY 1946 & NEWER,76.0,9120,Level,Northwest Ames,Normal,6,6,1974,270.0,442,459,943,933,4,Good,8,1,Rough Finished,2,Normal Sale,185000,69,2,1,0,0,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1161,2-STORY PUD,24.0,2280,Level,Northpark Villa,Normal,6,5,1978,0.0,311,544,855,601,3,Average,7,1,Unfinished,2,Normal Sale,146000,26,2,1,0,0,0.6666666666666666,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1162,1-STORY 1946 & NEWER,0.0,14778,Depression,Crawford,Near Pos Feature,6,7,1954,72.0,728,568,1640,0,3,Good,7,1,Unfinished,2,Normal Sale,224000,324,2,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1163,1-STORY 1946 & NEWER,109.0,8724,Level,Sawyer,Normal,5,5,1968,0.0,492,402,894,0,3,Average,5,1,Finished,2,Normal Sale,129000,0,1,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1164,DUPLEX,60.0,12900,Level,Sawyer,Adjacent Feeder St,4,4,1969,0.0,1198,0,1258,0,0,Average,6,0,Unfinished,2,"Allocation - two linked properties with separate deeds, typically condo with a garage unit",108959,120,2,2,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1165,SPLIT OR MULTI-LEVEL,0.0,16157,Level,Veenker,Adjacent Feeder St,5,7,1978,0.0,680,289,1432,0,2,Good,5,1,Unfinished,2,Normal Sale,194000,348,2,1,0,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1166,1-STORY 1946 & NEWER,79.0,9541,Level,Northridge Heights,Normal,7,5,2009,268.0,0,1502,1502,0,3,Good,7,0,Rough Finished,2,Home was not completed when last assessed (associated with New Homes),233170,114,2,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1167,1-STORY 1946 & NEWER,64.0,10475,Level,College Creek,Normal,8,5,2008,72.0,0,1694,1694,0,3,Good,7,0,Rough Finished,3,Normal Sale,245350,193,2,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1168,2-STORY 1946 & NEWER,58.0,10852,Level,Gilbert,Adjacent Railroad,6,5,2000,0.0,786,173,959,712,3,Average,7,1,Finished,2,Normal Sale,173000,38,3,1,0,0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1169,2-STORY 1945 & OLDER,120.0,13728,Level,Edwards,Normal,6,7,1935,0.0,626,501,1236,872,4,Good,7,2,Unfinished,2,Normal Sale,235000,90,2,0,0,0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1171,SPLIT OR MULTI-LEVEL,76.0,9880,Level,Mitchell,Normal,6,6,1977,0.0,522,574,1118,0,3,Average,6,1,Finished,1,Normal Sale,171000,203,2,0,1,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1172,1-STORY 1946 & NEWER,76.0,9120,Level,North Ames,Normal,6,6,1958,0.0,662,599,1261,0,3,Average,6,1,Rough Finished,2,Normal Sale,163000,288,2,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1173,2-STORY PUD,35.0,4017,Level,Somerset,Normal,7,5,2006,0.0,0,625,625,625,2,Good,5,0,Finished,2,Normal Sale,171900,54,2,1,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1174,1-1/2 STORY ALL AGES,138.0,18030,Banked,Clear Creek,Normal,5,6,1946,0.0,152,977,1636,971,3,Excellent,12,1,No Garage,0,Normal Sale,200500,122,3,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1175,2-STORY 1945 & OLDER,80.0,16560,Level,Crawford,Normal,6,8,1932,0.0,503,449,1170,1175,4,Average,9,1,Unfinished,2,Normal Sale,239000,0,2,1,0,0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1176,1-1/2 STORY ALL AGES,85.0,10678,Level,Northridge,Normal,8,5,1992,337.0,700,983,2129,743,4,Good,9,1,Finished,2,Normal Sale,285000,33,2,1,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1177,1-STORY 1946 & NEWER,37.0,6951,Level,Mitchell,Normal,5,5,1984,0.0,658,218,923,0,3,Average,5,0,Unfinished,1,Normal Sale,119500,362,2,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1178,1-1/2 STORY ALL AGES,0.0,3950,Banked,Old Town,Adjacent Arterial St,6,8,1926,0.0,468,350,818,406,3,Average,5,0,Unfinished,1,Normal Sale,115000,116,1,0,0,0,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1179,1-1/2 STORY ALL AGES,54.0,7681,Level,Crawford,Normal,5,6,1921,0.0,0,731,820,523,3,Average,7,1,Unfinished,1,Normal Sale,154900,294,1,1,0,0,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1180,1-STORY 1946 & NEWER,77.0,8335,Level,Edwards,Normal,5,5,1954,0.0,0,0,1124,0,3,Average,5,1,No Garage,0,Normal Sale,93000,226,1,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1181,2-STORY 1946 & NEWER,0.0,11170,Level,Timberland,Normal,7,5,1990,0.0,1216,0,1298,1216,4,Average,8,0,Finished,2,Normal Sale,250000,0,2,1,0,0,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1182,1-STORY PUD,64.0,5587,Hillside,Crawford,Normal,8,5,2008,186.0,1480,120,1652,0,2,Good,5,1,Finished,2,Home was not completed when last assessed (associated with New Homes),392500,368,3,1,0,0,1.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1184,1-STORY 1945 & OLDER,60.0,10800,Level,Old Town,Normal,5,6,1920,0.0,821,299,1130,0,2,Average,5,1,Unfinished,2,Normal Sale,120000,229,2,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1185,1-STORY 1946 & NEWER,50.0,35133,Level,Timberland,Normal,5,4,1963,226.0,1159,413,1572,0,3,Average,5,2,Rough Finished,3,Normal Sale,186700,526,2,1,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1186,1-1/2 STORY ALL AGES,60.0,9738,Level,Edwards,Normal,5,7,1924,0.0,392,392,949,272,4,Average,7,0,Unfinished,1,Normal Sale,104900,236,2,0,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1187,2 FAMILY CONVERSION,107.0,10615,Banked,Old Town,Adjacent Arterial St,3,5,1900,0.0,440,538,1014,685,3,Average,7,0,Unfinished,2,"Abnormal Sale -  trade, foreclosure, short sale",95000,74,3,0,0,1,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1188,1-STORY 1946 & NEWER,89.0,12461,Level,Northridge,Normal,8,5,1994,0.0,1456,168,1624,0,2,Good,5,1,Rough Finished,3,Normal Sale,262000,306,3,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1189,2-STORY 1946 & NEWER,68.0,8935,Level,College Creek,Normal,7,5,2002,95.0,0,831,831,829,3,Good,7,0,Rough Finished,2,Normal Sale,195000,212,2,1,0,0,0.6666666666666666,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1190,2-STORY 1946 & NEWER,60.0,7500,Level,Gilbert,Normal,7,5,1999,0.0,0,994,1028,776,3,Good,7,1,Finished,2,Normal Sale,189000,200,2,1,0,0,0.6666666666666666,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1192,2-STORY PUD,24.0,2645,Level,Somerset,Normal,8,5,1999,456.0,0,776,764,677,2,Good,5,0,Unfinished,2,Normal Sale,174000,206,2,1,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1193,1-1/2 STORY ALL AGES,60.0,9600,Level,Old Town,Normal,5,8,1925,0.0,0,702,842,630,3,Good,6,0,Unfinished,1,Normal Sale,125000,84,1,0,0,0,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1194,1-STORY PUD,0.0,4500,Level,Mitchell,Normal,6,5,1999,425.0,883,341,1224,0,2,Average,5,0,Finished,2,Normal Sale,165000,304,3,0,0,0,1.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1195,2-STORY 1946 & NEWER,80.0,9364,Level,Sawyer,Normal,6,7,1969,143.0,371,292,663,689,4,Average,7,0,Finished,1,Normal Sale,158000,415,1,1,0,0,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1196,2-STORY 1946 & NEWER,51.0,8029,Level,Gilbert,Normal,6,5,2005,0.0,0,728,728,728,3,Good,8,0,Finished,2,Normal Sale,176000,124,2,1,0,0,0.6666666666666666,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1197,2-STORY 1946 & NEWER,58.0,14054,Level,Gilbert,Normal,7,5,2006,0.0,0,879,879,984,4,Good,9,1,Finished,3,Home was not completed when last assessed (associated with New Homes),219210,117,2,1,0,0,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1198,2-1/2 STORY ALL AGES,65.0,8850,Banked,Old Town,Normal,7,6,1916,0.0,0,815,815,875,3,Average,7,1,Unfinished,1,Normal Sale,144000,330,1,0,0,0,0.3333333333333333,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1199,1-STORY 1946 & NEWER,70.0,9100,Level,College Creek,Normal,7,5,2001,0.0,0,1212,1212,0,3,Good,6,0,Rough Finished,2,Normal Sale,178000,356,2,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1200,1-STORY 1946 & NEWER,75.0,11235,Level,Sawyer,Normal,4,5,1963,51.0,547,504,1382,0,3,Average,6,1,Unfinished,2,Normal Sale,148000,82,1,1,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1202,2-STORY 1946 & NEWER,80.0,10400,Level,College Creek,Normal,7,5,1998,0.0,0,866,866,913,3,Good,6,0,Rough Finished,2,Normal Sale,197900,234,2,1,0,0,0.6666666666666666,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1203,1-1/2 STORY ALL AGES,50.0,6000,Level,Brookside,Normal,5,8,1925,0.0,0,884,884,464,3,Average,5,1,Unfinished,1,Normal Sale,117000,208,2,0,0,0,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1204,1-STORY 1946 & NEWER,75.0,9750,Level,College Creek,Normal,7,5,2000,171.0,0,1630,1630,0,3,Good,6,1,Unfinished,2,Normal Sale,213000,308,2,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1205,1-STORY 1946 & NEWER,78.0,10140,Level,Northwest Ames,Normal,5,6,1975,0.0,788,268,1074,0,3,Average,6,0,Rough Finished,2,Normal Sale,153500,88,2,1,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
