,Dwelling Type,Lot Frontage,Lot Area,Land Contour,Neighborhood,Location Condition,Overall Quality,Overall Cond,Year Built,Masonry/Veneer Area,Basement Finished Area,Basement Unfinished Area,1st Floor Area,2nd Floor Area,Total Area,Bedrooms Above Grade,Kitchen Qual,Total Rooms Above Grade,Fireplaces,Garage Finish,Garage Cars,Sale Condition,Sale Price,Sale Price Cat,Porch Area,Full Bathrooms,Half Bathrooms,Bathrooms,Pool,Extra Kitchens,Baths per Bedroom,dt_1-1/2 STORY ALL AGES,dt_1-STORY 1945 & OLDER,dt_1-STORY PUD,dt_2 FAMILY CONVERSION,dt_2-1/2 STORY ALL AGES,dt_2-STORY 1945 & OLDER,dt_2-STORY 1946 & NEWER,dt_2-STORY PUD,dt_DUPLEX,dt_SPLIT FOYER,dt_SPLIT OR MULTI-LEVEL,lc_Banked,lc_Depression,lc_Hillside,nh_Bloomington Heights,nh_Bluestem,nh_Briardale,nh_Brookside,nh_Clear Creek,nh_College Creek,nh_Crawford,nh_Edwards,nh_Gilbert,nh_Iowa DOT and Rail Road,nh_Meadow Village,nh_Mitchell,nh_Northpark Villa,nh_Northridge,nh_Northridge Heights,nh_Northwest Ames,nh_Old Town,nh_Sawyer,nh_Sawyer West,nh_Somerset,nh_South & West of Iowa State,nh_Stone Brook,nh_Timberland,nh_Veenker,locc_Adjacent Arterial St,locc_Adjacent Feeder St,locc_Adjacent Pos Feature,locc_Adjacent Railroad,locc_Near Pos Feature,locc_Near Railroad,sc_Abnormal Sale,sc_Allocation,sc_Home not complete,sc_Sale within Family,gf_Finished,gf_Rough Finished,gf_Unfinished,Kitchen Quality Num,School_Name,School_Index,Comprehensive_Decision,Targeted_Decision,Growth,Percent Proficient,Percent_Male,Percent_Female,Percent_EL,Percent_FRL,Percent_IEP,Percent_Asian,Percent_Black,Percent_PacIs,Percent_Hispanic,Percent_Multi,Percent_NatAm,Percent_White,Percent_Foster_Care,Percent_Military_Connected,Percent_Migrant,Percent_Homeless,sch_Edwards,sch_Fellows,sch_Gilbert,sch_Meeker,sch_Mitchell,sch_Sawyer
1015,1-STORY 1946 & NEWER,0,11200,Level,Sawyer West,Normal,6,5,1985,85,1258,40,1298,0,1298,3,Good,5,1,Unfinished,2,Normal Sale,180000,165K up to 215K,191,3,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,Sawyer,42.47,1,1,26.25,63.77,51.1,48.9,10.3,32.2,14.2,7.5,9.7,0,10.8,7.2,0,64.7,2.5,0,0,1.1,0,0,0,0,0,1
1016,1-STORY 1946 & NEWER,90,14684,Level,Sawyer West,Normal,7,7,1990,234,485,1496,2196,0,2196,3,Good,7,1,Rough Finished,3,Normal Sale,271900,215K or more,154,2,0,2,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,Sawyer,42.47,1,1,26.25,63.77,51.1,48.9,10.3,32.2,14.2,7.5,9.7,0,10.8,7.2,0,64.7,2.5,0,0,1.1,0,0,0,0,0,1
1017,1-STORY 1946 & NEWER,0,8900,Level,Sawyer West,Normal,4,4,1966,0,1056,0,1056,0,1056,2,Average,5,0,Unfinished,1,Normal Sale,107000,Less than 132K,42,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,Sawyer,42.47,1,1,26.25,63.77,51.1,48.9,10.3,32.2,14.2,7.5,9.7,0,10.8,7.2,0,64.7,2.5,0,0,1.1,0,0,0,0,0,1
1018,2-STORY 1946 & NEWER,70,11218,Level,Sawyer West,Normal,6,5,1992,0,0,1055,1055,790,1845,3,Good,8,1,Rough Finished,2,Normal Sale,189000,165K up to 215K,739,2,1,2.5,0,0,0.666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,Sawyer,42.47,1,1,26.25,63.77,51.1,48.9,10.3,32.2,14.2,7.5,9.7,0,10.8,7.2,0,64.7,2.5,0,0,1.1,0,0,0,0,0,1
1019,1-STORY 1946 & NEWER,63,13072,Level,Sawyer West,Adjacent Railroad,6,5,2005,0,0,1141,1141,0,1141,3,Average,6,0,Unfinished,2,"Abnormal Sale -  trade, foreclosure, short sale",142500,132K up to 165K,0,1,1,1.5,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2,Sawyer,42.47,1,1,26.25,63.77,51.1,48.9,10.3,32.2,14.2,7.5,9.7,0,10.8,7.2,0,64.7,2.5,0,0,1.1,0,0,0,0,0,1
1020,1-STORY 1946 & NEWER,0,7153,Level,Sawyer West,Normal,6,5,1991,88,1200,78,1294,0,1294,3,Good,6,0,Rough Finished,2,Normal Sale,179200,165K up to 215K,163,3,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,Sawyer,42.47,1,1,26.25,63.77,51.1,48.9,10.3,32.2,14.2,7.5,9.7,0,10.8,7.2,0,64.7,2.5,0,0,1.1,0,0,0,0,0,1
1021,1-STORY 1946 & NEWER,66,13695,Level,Sawyer West,Adjacent Railroad,6,5,2003,0,814,300,1114,0,1114,3,Good,6,0,Unfinished,2,Normal Sale,155000,132K up to 165K,78,2,0,2,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,Sawyer,42.47,1,1,26.25,63.77,51.1,48.9,10.3,32.2,14.2,7.5,9.7,0,10.8,7.2,0,64.7,2.5,0,0,1.1,0,0,0,0,0,1
1022,1-STORY 1946 & NEWER,0,16196,Depression,Sawyer West,Normal,7,5,1998,0,1443,39,1494,0,1494,3,Good,5,1,Rough Finished,2,Normal Sale,215000,165K up to 215K,427,3,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,Sawyer,42.47,1,1,26.25,63.77,51.1,48.9,10.3,32.2,14.2,7.5,9.7,0,10.8,7.2,0,64.7,2.5,0,0,1.1,0,0,0,0,0,1
1023,1-STORY 1946 & NEWER,88,10994,Level,Sawyer West,Normal,8,5,2005,366,976,868,1844,0,1844,2,Good,7,1,Finished,2,"Abnormal Sale -  trade, foreclosure, short sale",257000,215K or more,209,3,0,3,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,Sawyer,42.47,1,1,26.25,63.77,51.1,48.9,10.3,32.2,14.2,7.5,9.7,0,10.8,7.2,0,64.7,2.5,0,0,1.1,0,0,0,0,0,1
1024,1-STORY PUD,44,4224,Level,Meadow Village,Normal,5,7,1976,0,840,200,1060,0,1060,3,Average,6,1,Unfinished,2,Normal Sale,129900,Less than 132K,210,2,0,2,0,0,0.666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,Mitchell,48.6,0,0,36.5,71.37,50.5,49.5,7.3,47.6,13.6,3.2,10.4,0.3,13.2,5.4,0,67.5,0.6,0,0,4.1,0,0,0,0,1,0
1025,2-STORY PUD,36,2592,Level,Meadow Village,Normal,5,3,1976,0,129,175,536,576,1112,3,Average,4,0,Unfinished,1,Normal Sale,85000,Less than 132K,182,1,1,1.5,0,0,0.333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,Mitchell,48.6,0,0,36.5,71.37,50.5,49.5,7.3,47.6,13.6,3.2,10.4,0.3,13.2,5.4,0,67.5,0.6,0,0,4.1,0,0,0,0,1,0
1026,1-STORY PUD,44,4224,Level,Meadow Village,Normal,5,5,1976,0,874,268,1142,0,1142,3,Average,6,1,Finished,2,Normal Sale,134000,132K up to 165K,626,2,1,2.5,0,0,0.666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,Mitchell,48.6,0,0,36.5,71.37,50.5,49.5,7.3,47.6,13.6,3.2,10.4,0.3,13.2,5.4,0,67.5,0.6,0,0,4.1,0,0,0,0,1,0
1027,2-STORY PUD,0,2665,Level,Meadow Village,Normal,5,6,1976,0,0,264,616,688,1304,3,Average,4,1,Finished,1,Normal Sale,115000,Less than 132K,165,1,1,1.5,0,0,0.333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,Mitchell,48.6,0,0,36.5,71.37,50.5,49.5,7.3,47.6,13.6,3.2,10.4,0.3,13.2,5.4,0,67.5,0.6,0,0,4.1,0,0,0,0,1,0
1028,2-STORY PUD,21,2001,Level,Meadow Village,Normal,4,5,1970,80,0,546,546,546,1092,3,Average,6,0,Unfinished,1,Normal Sale,75000,Less than 132K,0,1,1,1.5,0,0,0.333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,Mitchell,48.6,0,0,36.5,71.37,50.5,49.5,7.3,47.6,13.6,3.2,10.4,0.3,13.2,5.4,0,67.5,0.6,0,0,4.1,0,0,0,0,1,0
1029,2-STORY PUD,21,2217,Level,Meadow Village,Normal,4,4,1970,0,273,0,546,546,1092,3,Average,6,0,Rough Finished,1,Normal Sale,88000,Less than 132K,238,1,1,1.5,0,0,0.333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,Mitchell,48.6,0,0,36.5,71.37,50.5,49.5,7.3,47.6,13.6,3.2,10.4,0.3,13.2,5.4,0,67.5,0.6,0,0,4.1,0,0,0,0,1,0
1030,2-STORY PUD,21,1533,Level,Meadow Village,Normal,4,6,1970,0,0,546,798,546,1344,3,Average,6,1,No Garage,0,Normal Sale,97000,Less than 132K,0,1,1,1.5,0,0,0.333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Mitchell,48.6,0,0,36.5,71.37,50.5,49.5,7.3,47.6,13.6,3.2,10.4,0.3,13.2,5.4,0,67.5,0.6,0,0,4.1,0,0,0,0,1,0
1031,2-STORY PUD,42,3964,Level,Meadow Village,Normal,6,4,1973,0,837,105,1291,1230,2521,5,Average,10,1,Finished,2,Normal Sale,151400,132K up to 165K,748,3,1,3.5,0,0,0.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,Mitchell,48.6,0,0,36.5,71.37,50.5,49.5,7.3,47.6,13.6,3.2,10.4,0.3,13.2,5.4,0,67.5,0.6,0,0,4.1,0,0,0,0,1,0
1032,2-STORY PUD,0,1974,Level,Meadow Village,Normal,4,5,1973,0,334,212,546,546,1092,3,Average,6,0,Rough Finished,1,Normal Sale,83500,Less than 132K,216,1,1,1.5,0,0,0.333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,Mitchell,48.6,0,0,36.5,71.37,50.5,49.5,7.3,47.6,13.6,3.2,10.4,0.3,13.2,5.4,0,67.5,0.6,0,0,4.1,0,0,0,0,1,0
1033,2-STORY PUD,41,2665,Level,Meadow Village,Normal,5,6,1977,0,548,36,925,550,1475,4,Average,6,1,Rough Finished,1,Normal Sale,127000,Less than 132K,130,2,0,2,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,Mitchell,48.6,0,0,36.5,71.37,50.5,49.5,7.3,47.6,13.6,3.2,10.4,0.3,13.2,5.4,0,67.5,0.6,0,0,4.1,0,0,0,0,1,0
1034,2-STORY 1945 & OLDER,50,8500,Level,Iowa DOT and Rail Road,Adjacent Feeder St,4,4,1920,0,0,649,649,668,1317,3,Average,6,0,Unfinished,1,Normal Sale,40000,Less than 132K,226,1,0,1,0,0,0.333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,Mitchell,48.6,0,0,36.5,71.37,50.5,49.5,7.3,47.6,13.6,3.2,10.4,0.3,13.2,5.4,0,67.5,0.6,0,0,4.1,0,0,0,0,1,0
1035,DUPLEX,110,8472,Banked,Iowa DOT and Rail Road,Near Railroad,5,5,1963,0,104,0,816,0,816,2,Average,5,0,Unfinished,2,Normal Sale,110000,Less than 132K,106,2,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,Mitchell,48.6,0,0,36.5,71.37,50.5,49.5,7.3,47.6,13.6,3.2,10.4,0.3,13.2,5.4,0,67.5,0.6,0,0,4.1,0,0,0,0,1,0
1036,2-1/2 STORY ALL AGES,60,7200,Level,Iowa DOT and Rail Road,Normal,5,7,1920,0,0,530,581,530,1111,3,Fair,6,0,Unfinished,1,Normal Sale,101000,Less than 132K,144,1,0,1,0,0,0.333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Mitchell,48.6,0,0,36.5,71.37,50.5,49.5,7.3,47.6,13.6,3.2,10.4,0.3,13.2,5.4,0,67.5,0.6,0,0,4.1,0,0,0,0,1,0
1037,1-1/2 STORY ALL AGES,105,8470,Level,Iowa DOT and Rail Road,Adjacent Feeder St,3,2,1915,0,0,1013,1013,0,1013,2,Fair,6,0,No Garage,0,"Abnormal Sale -  trade, foreclosure, short sale",85000,Less than 132K,156,1,0,1,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,Mitchell,48.6,0,0,36.5,71.37,50.5,49.5,7.3,47.6,13.6,3.2,10.4,0.3,13.2,5.4,0,67.5,0.6,0,0,4.1,0,0,0,0,1,0
1038,1-1/2 STORY ALL AGES,0,7758,Level,Iowa DOT and Rail Road,Normal,7,4,1931,600,224,816,1226,592,1818,4,Average,7,2,Unfinished,1,Normal Sale,169500,165K up to 215K,184,1,1,1.5,0,0,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,Mitchell,48.6,0,0,36.5,71.37,50.5,49.5,7.3,47.6,13.6,3.2,10.4,0.3,13.2,5.4,0,67.5,0.6,0,0,4.1,0,0,0,0,1,0
1039,1-1/2 STORY ALL AGES,85,8500,Level,Iowa DOT and Rail Road,Adjacent Arterial St,5,7,1919,0,0,793,997,520,1517,3,Fair,7,0,No Garage,0,Normal Sale,115000,Less than 132K,144,2,0,2,0,0,0.666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Mitchell,48.6,0,0,36.5,71.37,50.5,49.5,7.3,47.6,13.6,3.2,10.4,0.3,13.2,5.4,0,67.5,0.6,0,0,4.1,0,0,0,0,1,0
1040,1-1/2 STORY ALL AGES,50,6060,Level,Iowa DOT and Rail Road,Normal,4,5,1939,0,0,732,772,351,1123,3,Average,4,0,Unfinished,1,Normal Sale,100000,Less than 132K,140,1,0,1,0,0,0.333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,Mitchell,48.6,0,0,36.5,71.37,50.5,49.5,7.3,47.6,13.6,3.2,10.4,0.3,13.2,5.4,0,67.5,0.6,0,0,4.1,0,0,0,0,1,0
1041,2 FAMILY CONVERSION,60,6780,Level,Iowa DOT and Rail Road,Normal,6,8,1935,0,490,30,520,0,520,2,Average,5,0,No Garage,0,Normal Sale,84500,Less than 132K,53,2,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Mitchell,48.6,0,0,36.5,71.37,50.5,49.5,7.3,47.6,13.6,3.2,10.4,0.3,13.2,5.4,0,67.5,0.6,0,0,4.1,0,0,0,0,1,0
1042,1-STORY 1945 & OLDER,71,6900,Level,Iowa DOT and Rail Road,Normal,5,6,1940,0,403,212,778,0,778,2,Average,4,1,Finished,1,Normal Sale,120500,Less than 132K,25,1,0,1,0,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,Mitchell,48.6,0,0,36.5,71.37,50.5,49.5,7.3,47.6,13.6,3.2,10.4,0.3,13.2,5.4,0,67.5,0.6,0,0,4.1,0,0,0,0,1,0
1043,1-1/2 STORY ALL AGES,75,13710,Level,Iowa DOT and Rail Road,Normal,5,5,1950,0,420,490,910,648,1558,4,Average,6,0,Unfinished,1,Normal Sale,152000,132K up to 165K,289,1,1,1.5,0,0,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,Mitchell,48.6,0,0,36.5,71.37,50.5,49.5,7.3,47.6,13.6,3.2,10.4,0.3,13.2,5.4,0,67.5,0.6,0,0,4.1,0,0,0,0,1,0
1044,1-1/2 STORY ALL AGES,0,7920,Level,Iowa DOT and Rail Road,Adjacent Arterial St,6,7,1920,0,0,319,1035,371,1406,3,Fair,6,0,No Garage,0,Normal Sale,89500,Less than 132K,144,1,0,1,0,0,0.333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Mitchell,48.6,0,0,36.5,71.37,50.5,49.5,7.3,47.6,13.6,3.2,10.4,0.3,13.2,5.4,0,67.5,0.6,0,0,4.1,0,0,0,0,1,0
1045,2-STORY 1945 & OLDER,60,6402,Level,Iowa DOT and Rail Road,Normal,5,5,1920,0,0,596,596,596,1192,3,Average,6,0,Unfinished,1,Normal Sale,78000,Less than 132K,137,1,0,1,0,0,0.333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,Mitchell,48.6,0,0,36.5,71.37,50.5,49.5,7.3,47.6,13.6,3.2,10.4,0.3,13.2,5.4,0,67.5,0.6,0,0,4.1,0,0,0,0,1,0
1046,2-STORY 1945 & OLDER,59,10690,Level,Iowa DOT and Rail Road,Normal,5,7,1920,0,456,216,672,672,1344,3,Average,6,0,Unfinished,1,Normal Sale,147000,132K up to 165K,346,1,0,1,0,0,0.333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,Mitchell,48.6,0,0,36.5,71.37,50.5,49.5,7.3,47.6,13.6,3.2,10.4,0.3,13.2,5.4,0,67.5,0.6,0,0,4.1,0,0,0,0,1,0
1047,1-1/2 STORY ALL AGES,50,8600,Banked,Iowa DOT and Rail Road,Normal,6,6,1937,0,0,780,780,596,1376,3,Average,7,1,Unfinished,1,Normal Sale,119500,Less than 132K,0,2,0,2,0,0,0.666666667,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,Mitchell,48.6,0,0,36.5,71.37,50.5,49.5,7.3,47.6,13.6,3.2,10.4,0.3,13.2,5.4,0,67.5,0.6,0,0,4.1,0,0,0,0,1,0
1048,1-STORY 1945 & OLDER,60,7879,Level,Iowa DOT and Rail Road,Normal,4,5,1920,0,495,225,720,0,720,2,Average,4,0,No Garage,0,"Abnormal Sale -  trade, foreclosure, short sale",34900,Less than 132K,638,1,0,1,0,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Mitchell,48.6,0,0,36.5,71.37,50.5,49.5,7.3,47.6,13.6,3.2,10.4,0.3,13.2,5.4,0,67.5,0.6,0,0,4.1,0,0,0,0,1,0
1049,1-1/2 STORY ALL AGES,60,11040,Depression,Iowa DOT and Rail Road,Normal,4,6,1920,0,637,0,897,439,1336,3,Average,7,0,Unfinished,1,Normal Sale,108000,Less than 132K,167,1,1,1.5,0,0,0.333333333,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,Mitchell,48.6,0,0,36.5,71.37,50.5,49.5,7.3,47.6,13.6,3.2,10.4,0.3,13.2,5.4,0,67.5,0.6,0,0,4.1,0,0,0,0,1,0
1050,1-1/2 STORY ALL AGES,50,9000,Banked,Iowa DOT and Rail Road,Normal,6,6,1937,0,0,780,780,595,1375,3,Good,6,1,Unfinished,1,Normal Sale,141000,132K up to 165K,288,1,1,1.5,0,0,0.333333333,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,Mitchell,48.6,0,0,36.5,71.37,50.5,49.5,7.3,47.6,13.6,3.2,10.4,0.3,13.2,5.4,0,67.5,0.6,0,0,4.1,0,0,0,0,1,0
1051,1-1/2 STORY ALL AGES,60,10320,Level,Iowa DOT and Rail Road,Normal,6,7,1906,0,0,756,756,713,1469,3,Average,7,0,Unfinished,1,Normal Sale,135000,132K up to 165K,296,1,0,1,0,0,0.333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,Mitchell,48.6,0,0,36.5,71.37,50.5,49.5,7.3,47.6,13.6,3.2,10.4,0.3,13.2,5.4,0,67.5,0.6,0,0,4.1,0,0,0,0,1,0
1052,2 FAMILY CONVERSION,70,5600,Level,Iowa DOT and Rail Road,Normal,4,5,1930,0,0,0,372,720,1092,3,Fair,7,0,No Garage,0,Normal Sale,55000,Less than 132K,0,2,0,2,0,1,0.666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Mitchell,48.6,0,0,36.5,71.37,50.5,49.5,7.3,47.6,13.6,3.2,10.4,0.3,13.2,5.4,0,67.5,0.6,0,0,4.1,0,0,0,0,1,0
1053,1-1/2 STORY ALL AGES,66,8712,Hillside,Iowa DOT and Rail Road,Normal,4,7,1900,0,0,859,859,319,1178,2,Average,7,0,Rough Finished,1,"Abnormal Sale -  trade, foreclosure, short sale",102776,Less than 132K,166,1,0,1,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,Mitchell,48.6,0,0,36.5,71.37,50.5,49.5,7.3,47.6,13.6,3.2,10.4,0.3,13.2,5.4,0,67.5,0.6,0,0,4.1,0,0,0,0,1,0
1054,1-STORY 1945 & OLDER,52,6240,Level,Iowa DOT and Rail Road,Normal,4,5,1925,0,152,628,848,0,848,2,Average,5,0,Unfinished,2,Normal Sale,103000,Less than 132K,135,1,0,1,0,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,Mitchell,48.6,0,0,36.5,71.37,50.5,49.5,7.3,47.6,13.6,3.2,10.4,0.3,13.2,5.4,0,67.5,0.6,0,0,4.1,0,0,0,0,1,0
1055,1-STORY 1945 & OLDER,40,4800,Level,Iowa DOT and Rail Road,Normal,4,7,1916,0,197,999,1196,0,1196,2,Average,5,0,Unfinished,2,Normal Sale,109900,Less than 132K,0,2,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,Mitchell,48.6,0,0,36.5,71.37,50.5,49.5,7.3,47.6,13.6,3.2,10.4,0.3,13.2,5.4,0,67.5,0.6,0,0,4.1,0,0,0,0,1,0
